Date,Adj Close
2016-10-07,9.895614624023438
2016-10-10,9.84200668334961
2016-10-11,9.50773811340332
2016-10-13,9.46043586730957
2016-10-14,9.356369972229004
2016-10-17,9.428899765014648
2016-10-18,9.46043586730957
2016-10-19,9.42259407043457
2016-10-20,9.482510566711426
2016-10-21,9.365829467773438
2016-10-24,9.50773811340332
2016-10-25,9.223925590515137
2016-10-26,9.21761703491211
2016-10-27,9.173467636108398
2016-10-28,8.899114608764648
2016-10-31,9.132474899291992
2016-11-01,8.908577919006348
2016-11-03,8.766669273376465
2016-11-04,8.13597583770752
2016-11-07,8.151741981506348
2016-11-08,8.057137489318848
2016-11-09,7.94045877456665
2016-11-10,7.852161407470703
2016-11-11,7.6408772468566895
2016-11-14,7.439055442810059
2016-11-16,7.331835746765137
2016-11-17,7.533658981323242
2016-11-18,7.410674095153809
2016-11-21,7.353911876678467
2016-11-22,7.401214599609375
2016-11-23,7.375986099243164
2016-11-24,7.382293224334717
2016-11-25,7.410674095153809
2016-11-28,7.221465110778809
2016-11-29,7.098480701446533
2016-11-30,6.783132553100586
2016-12-01,6.843048572540283
2016-12-02,6.795746326446533
2016-12-05,6.814665794372559
2016-12-06,7.205698490142822
2016-12-07,7.316070079803467
2016-12-08,7.33499002456665
2016-12-09,7.533658981323242
2016-12-12,7.4264421463012695
2016-12-13,7.536813735961914
2016-12-14,7.183623313903809
2016-12-15,7.252999782562256
2016-12-16,7.252999782562256
2016-12-19,7.2687668800354
2016-12-20,7.306609630584717
2016-12-21,7.394906520843506
2016-12-22,7.607821464538574
2016-12-23,7.611008167266846
2016-12-26,7.6269450187683105
2016-12-27,7.639692306518555
2016-12-28,7.693876266479492
2016-12-29,7.662003993988037
2017-01-02,7.518581867218018
2017-01-03,7.904231548309326
2017-01-04,7.856421947479248
2017-01-05,7.89785623550415
2017-01-06,7.65244197845459
2017-01-09,7.684314727783203
2017-01-10,7.693876266479492
2017-01-11,7.662003993988037
2017-01-12,7.81498908996582
2017-01-13,7.936102867126465
2017-01-16,8.04765510559082
2017-01-17,8.178329467773438
2017-01-18,8.242073059082031
2017-01-19,8.127333641052246
2017-01-20,8.289881706237793
2017-01-23,8.398244857788086
2017-01-24,8.481111526489258
2017-01-26,8.732898712158203
2017-01-27,8.653221130371094
2017-01-30,8.379120826721191
2017-01-31,8.315378189086914
2017-02-01,8.334502220153809
2017-02-02,8.446052551269531
2017-02-03,8.452425956726074
2017-02-06,8.468362808227539
2017-02-07,8.433304786682129
2017-02-08,8.51935863494873
2017-02-09,8.398244857788086
2017-02-10,8.191076278686523
2017-02-13,8.152830123901367
2017-02-14,8.133708000183105
2017-02-15,8.39186954498291
2017-02-16,8.238885879516602
2017-02-17,8.254820823669434
2017-02-20,8.105023384094238
2017-02-21,8.031718254089355
2017-02-22,7.967975616455078
2017-02-23,7.967975616455078
2017-02-24,8.076338768005371
2017-03-01,8.267572402954102
2017-03-02,8.347249031066895
2017-03-03,8.503422737121582
2017-03-06,8.576729774475098
2017-03-07,8.952816009521484
2017-03-08,8.971939086914062
2017-03-09,8.611785888671875
2017-03-10,8.70102596282959
2017-03-13,8.681903839111328
2017-03-14,8.669156074523926
2017-03-15,8.885885238647461
2017-03-16,8.93050479888916
2017-03-17,8.984688758850098
2017-03-20,9.124924659729004
2017-03-21,9.019747734069824
2017-03-22,8.847637176513672
2017-03-23,8.860386848449707
2017-03-24,8.898633003234863
2017-03-27,8.764774322509766
2017-03-28,8.752020835876465
2017-03-29,8.528919219970703
2017-03-30,8.68828010559082
2017-03-31,8.844452857971191
2017-04-03,8.940068244934082
2017-04-04,8.987875938415527
2017-04-05,8.956002235412598
2017-04-06,8.956002235412598
2017-04-07,8.905009269714355
2017-04-10,8.873137474060059
2017-04-11,8.956002235412598
2017-04-12,8.924131393432617
2017-04-13,8.936881065368652
2017-04-17,8.997435569763184
2017-04-18,8.978313446044922
2017-04-19,9.048430442810059
2017-04-20,8.93369197845459
2017-04-24,9.06618881225586
2017-04-25,8.944877624511719
2017-04-26,8.874648094177246
2017-04-27,8.778881072998047
2017-04-28,8.874648094177246
2017-05-02,9.043840408325195
2017-05-03,9.06618881225586
2017-05-04,9.848304748535156
2017-05-05,9.672728538513184
2017-05-08,9.401378631591797
2017-05-09,9.193879127502441
2017-05-10,9.417342185974121
2017-05-11,9.720613479614258
2017-05-12,9.385419845581055
2017-05-15,9.608881950378418
2017-05-16,9.688689231872559
2017-05-17,9.726996421813965
2017-05-18,9.305611610412598
2017-05-19,9.385419845581055
2017-05-22,9.22580337524414
2017-05-23,9.305611610412598
2017-05-24,9.359881401062012
2017-05-25,9.305611610412598
2017-05-26,9.576958656311035
2017-05-29,9.576958656311035
2017-05-30,9.752534866333008
2017-05-31,9.634419441223145
2017-06-01,9.484380722045898
2017-06-02,9.433302879333496
2017-06-05,9.23218822479248
2017-06-06,9.280072212219238
2017-06-07,9.481186866760254
2017-06-08,9.608881950378418
2017-06-09,9.672728538513184
2017-06-12,9.446075439453125
2017-06-13,9.442879676818848
2017-06-14,9.477994918823242
2017-06-15,9.477994918823242
2017-06-16,9.857884407043457
2017-06-19,10.113268852233887
2017-06-20,10.10049819946289
2017-06-21,9.960037231445312
2017-06-22,9.76211166381836
2017-06-23,9.749343872070312
2017-06-26,9.995150566101074
2017-06-27,9.781265258789062
2017-06-28,9.580151557922363
2017-06-29,9.44926643371582
2017-06-30,9.628036499023438
2017-07-03,9.583343505859375
2017-07-04,9.72380542755127
2017-07-05,9.596112251281738
2017-07-06,9.493958473205566
2017-07-07,9.267303466796875
2017-07-10,9.385419845581055
2017-07-11,9.302416801452637
2017-07-12,9.171533584594727
2017-07-13,9.260917663574219
2017-07-14,9.398188591003418
2017-07-17,9.497148513793945
2017-07-18,9.576958656311035
2017-07-19,9.576958656311035
2017-07-20,9.624842643737793
2017-07-21,9.6631498336792
2017-07-24,9.631227493286133
2017-07-25,9.417342185974121
2017-07-26,9.621651649475098
2017-07-27,9.596112251281738
2017-07-28,9.675920486450195
2017-07-31,9.576958656311035
2017-08-01,9.56099796295166
2017-08-02,9.624842643737793
2017-08-03,10.023881912231445
2017-08-04,10.377595901489258
2017-08-07,10.216951370239258
2017-08-08,9.992050170898438
2017-08-09,9.918155670166016
2017-08-10,9.959921836853027
2017-08-11,10.207314491271973
2017-08-14,9.992050170898438
2017-08-15,10.024178504943848
2017-08-16,10.069159507751465
2017-08-17,10.120564460754395
2017-08-18,10.233016014099121
2017-08-21,10.245869636535645
2017-08-22,10.188037872314453
2017-08-23,10.104501724243164
2017-08-24,10.265144348144531
2017-08-25,9.972772598266602
2017-08-28,10.120564460754395
2017-08-29,10.07558536529541
2017-08-30,10.078798294067383
2017-08-31,9.97919750213623
2017-09-01,10.062732696533203
2017-09-04,10.091649055480957
2017-09-05,10.001688957214355
2017-09-06,9.972772598266602
2017-09-07,9.972772598266602
2017-09-08,10.072373390197754
2017-09-11,10.191247940063477
2017-09-12,10.12699031829834
2017-09-13,10.171972274780273
2017-09-14,10.229803085327148
2017-09-15,10.345465660095215
2017-09-18,10.146268844604492
2017-09-19,10.342252731323242
2017-09-20,10.281209945678711
2017-09-21,10.056306838989258
2017-09-22,10.290846824645996
2017-09-25,9.975985527038574
2017-09-26,9.97919750213623
2017-09-27,9.876385688781738
2017-09-28,9.959921836853027
2017-09-29,10.056306838989258
2017-10-02,9.959921836853027
2017-10-03,9.918155670166016
2017-10-04,10.001688957214355
2017-10-05,10.082010269165039
2017-10-06,9.799276351928711
2017-10-09,9.921367645263672
2017-10-10,10.01453971862793
2017-10-11,10.072373390197754
2017-10-12,10.072373390197754
2017-10-13,9.995264053344727
2017-10-16,10.136630058288574
2017-10-17,10.0081148147583
2017-10-18,10.281209945678711
2017-10-19,10.339040756225586
2017-10-20,10.441852569580078
2017-10-23,10.377595901489258
2017-10-24,10.355106353759766
2017-10-25,10.313339233398438
2017-10-26,10.239442825317383
2017-10-27,10.36474323272705
2017-10-30,10.329401969909668
2017-10-31,10.46755599975586
2017-11-01,10.843463897705078
2017-11-02,10.843463897705078
2017-11-03,10.714948654174805
2017-11-06,10.923784255981445
2017-11-07,11.132622718811035
2017-11-08,11.039448738098145
2017-11-09,10.441852569580078
2017-11-10,10.393661499023438
2017-11-13,10.538239479064941
2017-11-14,10.538239479064941
2017-11-15,10.538239479064941
2017-11-16,10.837037086486816
2017-11-17,10.682820320129395
2017-11-20,10.682820320129395
2017-11-21,10.923784255981445
2017-11-22,10.570368766784668
2017-11-23,10.538239479064941
2017-11-24,10.445067405700684
2017-11-27,10.602498054504395
2017-11-28,10.409723281860352
2017-11-29,10.168760299682617
2017-11-30,9.725381851196289
2017-12-01,9.972772598266602
2017-12-04,10.030606269836426
2017-12-05,9.895663261413574
2017-12-06,9.905303955078125
2017-12-07,9.786425590515137
2017-12-08,9.924580574035645
2017-12-11,9.751083374023438
2017-12-12,9.667551040649414
2017-12-13,9.497267723083496
2017-12-14,9.54224681854248
2017-12-15,9.837831497192383
2017-12-18,9.73501968383789
2017-12-19,9.73501968383789
2017-12-20,9.831406593322754
2017-12-21,9.738234519958496
2017-12-22,9.702892303466797
2017-12-25,9.702892303466797
2017-12-26,9.73501968383789
2017-12-27,9.657910346984863
2017-12-28,9.637414932250977
2017-12-29,9.637414932250977
2018-01-02,9.721248626708984
2018-01-03,9.92760181427002
2018-01-04,9.866340637207031
2018-01-05,10.079141616821289
2018-01-08,10.0726957321167
2018-01-09,10.075920104980469
2018-01-10,10.050124168395996
2018-01-11,10.037227630615234
2018-01-12,10.021105766296387
2018-01-15,10.008209228515625
2018-01-16,10.162973403930664
2018-01-17,10.117834091186523
2018-01-18,10.095264434814453
2018-01-19,10.366105079650879
2018-01-22,10.5402193069458
2018-01-23,10.48218059539795
2018-01-24,10.694982528686523
2018-01-25,10.694982528686523
2018-01-26,10.849750518798828
2018-01-29,10.607928276062012
2018-01-30,10.504749298095703
2018-01-31,10.478957176208496
2018-02-01,10.511198997497559
2018-02-02,10.398348808288574
2018-02-05,10.21456527709961
2018-02-06,9.872787475585938
2018-02-07,9.576151847839355
2018-02-08,9.737366676330566
2018-02-09,9.621293067932129
2018-02-15,9.676105499267578
2018-02-16,9.689004898071289
2018-02-19,9.656760215759277
2018-02-20,10.092040061950684
2018-02-21,9.99531364440918
2018-02-22,10.259703636169434
2018-02-23,10.269377708435059
2018-02-26,10.204890251159668
2018-02-27,10.156524658203125
2018-02-28,9.846994400024414
2018-03-01,9.83409595489502
2018-03-02,9.779285430908203
2018-03-05,9.714798927307129
2018-03-06,9.785731315612793
2018-03-07,9.721248626708984
2018-03-08,9.640639305114746
2018-03-09,9.560032844543457
2018-03-12,9.672882080078125
2018-03-13,9.611618995666504
2018-03-14,9.485873222351074
2018-03-15,9.560032844543457
2018-03-16,9.630966186523438
2018-03-19,9.601946830749512
2018-03-20,9.560032844543457
2018-03-21,9.495546340942383
2018-03-22,9.37302303314209
2018-03-23,9.360125541687012
2018-03-26,9.334330558776855
2018-03-27,9.337554931640625
2018-03-28,9.269845008850098
2018-03-29,9.289190292358398
2018-04-02,9.15699577331543
2018-04-03,9.402042388916016
2018-04-04,9.54391098022461
2018-04-05,9.70512580871582
2018-04-06,9.577049255371094
2018-04-09,9.373695373535156
2018-04-10,9.502808570861816
2018-04-11,9.367238998413086
2018-04-12,9.602871894836426
2018-04-13,9.651289939880371
2018-04-16,9.570592880249023
2018-04-17,9.890151977539062
2018-04-18,10.187114715576172
2018-04-19,10.329139709472656
2018-04-20,10.313000679016113
2018-04-23,10.313000679016113
2018-04-24,10.313000679016113
2018-04-25,10.235533714294434
2018-04-26,10.335596084594727
2018-04-27,10.34850788116455
2018-04-30,10.329139709472656
2018-05-02,10.054773330688477
2018-05-03,10.051545143127441
2018-05-04,10.054773330688477
2018-05-07,9.657747268676758
2018-05-08,9.835277557373047
2018-05-09,9.844962120056152
2018-05-10,10.200026512145996
2018-05-11,9.854644775390625
2018-05-14,9.641606330871582
2018-05-15,9.486668586730957
2018-05-16,9.706164360046387
2018-05-17,9.499581336975098
2018-05-18,9.386605262756348
2018-05-21,9.373695373535156
2018-05-22,9.357555389404297
2018-05-23,9.26717758178711
2018-05-24,9.344644546508789
2018-05-25,9.422113418579102
2018-05-28,8.795907974243164
2018-05-29,8.957301139831543
2018-05-30,9.05413818359375
2018-06-01,9.215530395507812
2018-06-04,9.360782623291016
2018-06-05,9.112236976623535
2018-06-06,9.03799819946289
2018-06-07,8.795907974243164
2018-06-08,8.908884048461914
2018-06-11,8.854008674621582
2018-06-12,8.831416130065918
2018-06-13,8.908884048461914
2018-06-14,8.815277099609375
2018-06-15,8.957301139831543
2018-06-18,8.573186874389648
2018-06-19,8.553818702697754
2018-06-20,8.744263648986816
2018-06-21,8.763629913330078
2018-06-22,8.71521282196045
2018-06-25,8.621603965759277
2018-06-26,8.966983795166016
2018-06-27,8.941162109375
2018-06-28,8.915339469909668
2018-06-29,8.779768943786621
2018-07-02,8.718441009521484
2018-07-03,8.828187942504883
2018-07-04,8.876605987548828
2018-07-05,8.973440170288086
2018-07-06,8.92502212524414
2018-07-10,9.099325180053711
2018-07-11,9.03799819946289
2018-07-12,9.060592651367188
2018-07-13,9.118693351745605
2018-07-16,9.118693351745605
2018-07-17,9.396289825439453
2018-07-18,9.486668586730957
2018-07-19,9.44148063659668
2018-07-20,9.62869644165039
2018-07-23,9.65451717376709
2018-07-24,9.744897842407227
2018-07-25,10.051545143127441
2018-07-26,9.861101150512695
2018-07-27,9.861101150512695
2018-07-30,9.957938194274902
2018-07-31,9.509264945983887
2018-08-01,9.602871894836426
2018-08-02,9.355740547180176
2018-08-03,9.303744316101074
2018-08-06,9.164008140563965
2018-08-07,9.050271987915039
2018-08-08,9.034025192260742
2018-08-09,9.112017631530762
2018-08-10,8.969033241271973
2018-08-13,8.991780281066895
2018-08-14,9.157510757446289
2018-08-15,9.099017143249512
2018-08-16,8.982029914855957
2018-08-17,8.93653678894043
2018-08-20,8.965784072875977
2018-08-21,8.787052154541016
2018-08-22,9.01127815246582
2018-08-23,8.806549072265625
2018-08-24,8.715558052062988
2018-08-27,8.959283828735352
2018-08-28,8.962532997131348
2018-08-29,8.774052619934082
2018-08-30,8.611567497253418
2018-08-31,8.657065391540527
2018-09-03,8.465335845947266
2018-09-04,8.478334426879883
2018-09-05,8.546576499938965
2018-09-06,8.315850257873535
2018-09-10,8.426340103149414
2018-09-11,8.124122619628906
2018-09-12,8.026632308959961
2018-09-13,7.932394504547119
2018-09-14,7.734165191650391
2018-09-17,7.864151477813721
2018-09-18,7.984388828277588
2018-09-19,7.958390712738037
2018-09-20,8.042880058288574
2018-09-21,8.020133972167969
2018-09-24,7.860902309417725
2018-09-25,7.912896156311035
