Date,PETR4.SA
2012-11-05,14.73601245880127
2012-11-06,15.041278839111328
2012-11-07,14.694381713867188
2012-11-08,14.298925399780273
2012-11-09,14.416869163513184
2012-11-12,14.180980682373047
2012-11-13,14.20179557800293
2012-11-14,13.736959457397461
2012-11-16,13.202746391296387
2012-11-19,13.272124290466309
2012-11-21,12.918292999267578
2012-11-22,12.939105987548828
2012-11-23,13.299872398376465
2012-11-26,13.057048797607422
2012-11-27,12.841976165771484
2012-11-28,12.939105987548828
2012-11-29,13.285999298095703
2012-11-30,12.946043968200684
2012-12-03,13.18193244934082
2012-12-04,13.057048797607422
2012-12-05,13.140304565429688
2012-12-06,12.973794937133789
2012-12-07,13.237432479858398
2012-12-10,13.577387809753418
2012-12-11,13.86877727508545
2012-12-12,13.771649360656738
2012-12-13,13.577387809753418
2012-12-14,14.021411895751953
2012-12-17,13.820211410522461
2012-12-18,13.993658065795898
2012-12-19,14.52093505859375
2012-12-20,14.604190826416016
2012-12-21,14.354432106018066
2012-12-26,13.917344093322754
2012-12-27,13.46638298034668
2012-12-28,13.542698860168457
2013-01-02,13.66064167022705
2013-01-03,14.153231620788574
2013-01-04,14.174046516418457
2013-01-07,13.931221008300781
2013-01-08,13.528823852539062
2013-01-09,13.653703689575195
2013-01-10,13.757771492004395
2013-01-11,13.792462348937988
2013-01-14,13.681456565856934
2013-01-15,13.750835418701172
2013-01-16,13.764711380004883
2013-01-17,13.674519538879395
2013-01-18,13.58432674407959
2013-01-21,13.452507019042969
2013-01-22,13.58432674407959
2013-01-23,13.563512802124023
2013-01-24,13.605140686035156
2013-01-28,13.438632011413574
2013-01-29,13.258246421813965
2013-01-30,12.626904487609863
2013-01-31,12.543647766113281
2013-02-01,12.807287216186523
2013-02-04,12.488144874572754
2013-02-05,12.543647766113281
2013-02-06,12.21063232421875
2013-02-07,12.141251564025879
2013-02-08,12.307761192321777
2013-02-13,12.349386215209961
2013-02-14,12.259196281433105
2013-02-15,12.231444358825684
2013-02-18,12.418767929077148
2013-02-19,12.557520866394043
2013-02-20,12.224506378173828
2013-02-21,12.016369819641113
2013-02-22,11.89842700958252
2013-02-25,11.759671211242676
2013-02-26,11.613974571228027
2013-02-27,11.662541389465332
2013-02-28,11.523784637451172
2013-03-01,11.724982261657715
2013-03-04,11.447464942932129
2013-03-05,11.489092826843262
2013-03-06,12.522833824157715
2013-03-07,13.14724349975586
2013-03-08,12.74484634399414
2013-03-11,13.133366584777832
2013-03-12,13.001543998718262
2013-03-13,13.00848388671875
2013-03-14,13.38313102722168
2013-03-15,13.24437141418457
2013-03-18,13.320688247680664
2013-03-19,13.251312255859375
2013-03-20,13.077861785888672
2013-03-21,12.855853080749512
2013-03-22,12.92523193359375
2013-03-25,12.897478103637695
2013-03-26,12.897478103637695
2013-03-27,12.779535293579102
2013-03-28,12.779535293579102
2013-04-01,12.508960723876953
2013-04-02,12.280011177062988
2013-04-03,12.488144874572754
2013-04-04,12.286947250366211
2013-04-05,12.349386215209961
2013-04-08,12.051061630249023
2013-04-09,12.59221363067627
2013-04-10,12.779535293579102
2013-04-11,12.481206893920898
2013-04-12,12.460393905639648
2013-04-15,11.953929901123047
2013-04-16,12.280011177062988
2013-04-17,11.912302017211914
2013-04-18,12.363264083862305
2013-04-19,12.758722305297852
2013-04-22,13.036236763000488
2013-04-23,13.26518440246582
2013-04-24,13.487197875976562
2013-04-25,13.299872398376465
2013-04-26,13.299872398376465
2013-04-29,14.167107582092285
2013-04-30,14.206828117370605
2013-05-02,14.31997299194336
2013-05-03,14.121966361999512
2013-05-06,14.376545906066895
2013-05-07,14.581623077392578
2013-05-08,14.348260879516602
2013-05-09,14.355329513549805
2013-05-10,14.114893913269043
2013-05-13,13.78253173828125
2013-05-14,13.824958801269531
2013-05-15,13.839103698730469
2013-05-16,13.966394424438477
2013-05-17,14.065393447875977
2013-05-20,14.284616470336914
2013-05-21,14.31997299194336
2013-05-22,14.086609840393066
2013-05-23,14.044179916381836
2013-05-24,14.206828117370605
2013-05-27,14.093683242797852
2013-05-28,14.171466827392578
2013-05-29,14.037109375
2013-05-31,14.1856107711792
2013-06-03,14.348260879516602
2013-06-04,14.192682266235352
2013-06-05,13.7330322265625
2013-06-06,13.76131534576416
2013-06-07,13.322877883911133
2013-06-10,13.351165771484375
2013-06-11,13.103660583496094
2013-06-12,12.813722610473633
2013-06-13,13.294590950012207
2013-06-14,12.976372718811035
2013-06-17,12.792510986328125
2013-06-18,12.608648300170898
2013-06-19,12.16313648223877
2013-06-20,11.943916320800781
2013-06-21,11.60448169708252
2013-06-24,11.250901222229004
2013-06-25,11.385261535644531
2013-06-26,11.42061996459961
2013-06-27,11.583266258239746
2013-06-28,11.434764862060547
2013-07-01,11.399405479431152
2013-07-02,10.8831787109375
2013-07-03,11.243830680847168
2013-07-04,11.286258697509766
2013-07-05,10.713460922241211
2013-07-08,10.607388496398926
2013-07-10,10.784177780151367
2013-07-11,11.144828796386719
2013-07-12,10.911466598510742
2013-07-15,10.960967063903809
2013-07-16,11.1377592086792
2013-07-17,11.356974601745605
2013-07-18,11.385261535644531
2013-07-19,11.300403594970703
2013-07-22,11.526694297790527
2013-07-23,11.60448169708252
2013-07-24,11.590338706970215
2013-07-25,11.908561706542969
2013-07-26,11.908561706542969
2013-07-29,11.795414924621582
2013-07-30,11.639840126037598
2013-07-31,11.519624710083008
2013-08-01,11.979276657104492
2013-08-02,11.887346267700195
2013-08-05,11.774200439453125
2013-08-06,11.512552261352539
2013-08-07,11.491337776184082
2013-08-08,11.774200439453125
2013-08-09,12.078278541564941
2013-08-12,11.738844871520996
2013-08-13,11.57619571685791
2013-08-14,11.986348152160645
2013-08-15,12.608648300170898
2013-08-16,12.57329273223877
2013-08-19,12.608648300170898
2013-08-20,12.113636016845703
2013-08-21,12.262141227722168
2013-08-22,12.912726402282715
2013-08-23,13.117804527282715
2013-08-26,12.863224983215332
2013-08-27,12.339926719665527
2013-08-28,12.134851455688477
2013-08-29,11.950990676879883
2013-08-30,12.01463508605957
2013-09-02,11.950990676879883
2013-09-03,11.866130828857422
2013-09-04,11.915632247924805
2013-09-05,12.403573036193848
2013-09-06,12.559146881103516
2013-09-09,12.849082946777344
2013-09-10,12.969298362731934
2013-09-11,12.905654907226562
2013-09-12,12.622791290283203
2013-09-13,12.820795059204102
2013-09-16,13.047086715698242
2013-09-17,13.103660583496094
2013-09-18,13.365307807922363
2013-09-19,13.549172401428223
2013-09-20,13.393595695495605
2013-09-23,13.542097091674805
2013-09-24,13.273380279541016
2013-09-25,13.294590950012207
2013-09-26,13.14609146118164
2013-09-27,13.068302154541016
2013-09-30,12.983442306518555
2013-10-01,13.19559097290039
2013-10-02,13.280449867248535
2013-10-03,13.110733032226562
2013-10-04,13.202661514282227
2013-10-07,13.167303085327148
2013-10-08,12.948084831237793
2013-10-09,12.778366088867188
2013-10-10,12.83493709564209
2013-10-11,12.799578666687012
2013-10-14,12.919798851013184
2013-10-15,13.025872230529785
2013-10-16,12.976372718811035
2013-10-17,12.877366065979004
2013-10-18,12.68643569946289
2013-10-21,13.351165771484375
2013-10-22,13.117804527282715
2013-10-23,12.962226867675781
2013-10-24,12.89858341217041
2013-10-25,13.075374603271484
2013-10-28,14.065393447875977
2013-10-29,13.931036949157715
2013-10-30,14.107827186584473
2013-10-31,14.348260879516602
2013-11-01,14.044179916381836
2013-11-04,14.29875659942627
2013-11-05,14.31997299194336
2013-11-06,14.433117866516113
2013-11-07,14.143182754516602
2013-11-08,13.888604164123535
2013-11-11,14.206828117370605
2013-11-12,13.824958801269531
2013-11-13,14.100752830505371
2013-11-14,14.461405754089355
2013-11-18,15.16149616241455
2013-11-19,14.928130149841309
2013-11-21,14.779626846313477
2013-11-22,14.61698055267334
2013-11-25,14.3977632522583
2013-11-26,13.492596626281738
2013-11-27,13.41480827331543
2013-11-28,13.19559097290039
2013-11-29,13.52088451385498
2013-12-02,12.276284217834473
2013-12-03,12.382355690002441
2013-12-04,12.346999168395996
2013-12-05,12.46721363067627
2013-12-06,12.18435001373291
2013-12-09,12.339926719665527
2013-12-10,12.233853340148926
2013-12-11,11.866130828857422
2013-12-12,11.922704696655273
2013-12-13,12.177281379699707
2013-12-16,12.262141227722168
2013-12-17,11.88027286529541
2013-12-18,11.908561706542969
2013-12-19,12.198494911193848
2013-12-20,11.958062171936035
2013-12-23,12.064135551452637
2013-12-26,11.965132713317871
2013-12-27,11.972206115722656
2013-12-30,12.078278541564941
2014-01-02,11.844916343688965
2014-01-03,11.66812801361084
2014-01-06,11.752986907958984
2014-01-07,11.427693367004395
2014-01-08,11.448907852172852
2014-01-09,11.102399826049805
2014-01-10,11.293331146240234
2014-01-13,11.151899337768555
2014-01-14,11.102399826049805
2014-01-15,11.34283447265625
2014-01-16,11.02461051940918
2014-01-17,10.968038558959961
2014-01-20,10.734676361083984
2014-01-21,10.847821235656738
2014-01-22,11.20140266418457
2014-01-23,10.939752578735352
2014-01-24,10.67810344696045
2014-01-27,10.685173988342285
2014-01-28,10.642745018005371
2014-01-29,10.46595573425293
2014-01-30,10.39523983001709
2014-01-31,10.39523983001709
2014-02-03,9.794156074523926
2014-02-04,9.963871955871582
2014-02-05,9.780012130737305
2014-02-06,10.048730850219727
2014-02-07,10.218448638916016
2014-02-10,10.331595420837402
2014-02-11,10.579100608825684
2014-02-12,10.579100608825684
2014-02-13,10.331595420837402
2014-02-14,10.310379981994629
2014-02-17,10.204304695129395
2014-02-18,9.978017807006836
2014-02-19,10.041659355163574
2014-02-20,10.013373374938965
2014-02-21,10.006302833557129
2014-02-24,10.25380802154541
2014-02-25,10.027517318725586
2014-02-26,9.688079833984375
2014-02-27,9.928515434265137
2014-02-28,9.610294342041016
2014-03-05,9.398146629333496
2014-03-06,9.497147560119629
2014-03-07,9.419358253479004
2014-03-10,9.200140953063965
2014-03-11,9.270855903625488
2014-03-12,9.419358253479004
2014-03-13,9.214282989501953
2014-03-14,9.037494659423828
2014-03-17,8.88899040222168
2014-03-18,9.171855926513672
2014-03-19,9.433504104614258
2014-03-20,9.893157958984375
2014-03-21,9.914373397827148
2014-03-24,10.197236061096191
2014-03-25,10.239665031433105
2014-03-26,10.183094024658203
2014-03-27,11.010467529296875
2014-03-28,11.074112892150879
2014-03-31,11.158971786499023
2014-04-01,11.180187225341797
2014-04-02,11.003396987915039
2014-04-03,11.612048149108887
2014-04-04,11.642210960388184
2014-04-07,12.4113187789917
2014-04-08,12.056925773620605
2014-04-09,11.951360702514648
2014-04-10,11.823177337646484
2014-04-11,12.207732200622559
2014-04-14,12.011683464050293
2014-04-15,11.551726341247559
2014-04-16,11.898579597473145
2014-04-17,12.350996971130371
2014-04-22,12.03430461883545
2014-04-23,12.094629287719727
2014-04-24,12.162490844726562
2014-04-25,12.08708667755127
2014-04-28,12.486722946166992
2014-04-29,12.584746360778809
2014-04-30,12.486722946166992
2014-05-02,13.346315383911133
2014-05-05,13.248291969299316
2014-05-06,13.75349235534668
2014-05-07,14.009862899780273
2014-05-08,13.482041358947754
2014-05-09,13.323695182800293
2014-05-12,13.595144271850586
2014-05-13,13.542363166809082
2014-05-14,13.791193008422852
2014-05-15,13.595144271850586
2014-05-16,13.580065727233887
2014-05-19,13.52728271484375
2014-05-20,13.044705390930176
2014-05-21,13.165348052978516
2014-05-22,13.331235885620117
2014-05-23,13.346315383911133
2014-05-26,13.466962814331055
2014-05-27,13.187968254089355
2014-05-28,13.346315383911133
2014-05-29,13.044705390930176
2014-05-30,12.584746360778809
2014-06-02,12.479183197021484
2014-06-03,12.743093490600586
2014-06-04,12.516886711120605
2014-06-05,12.305755615234375
2014-06-06,13.331235885620117
2014-06-09,13.625306129455566
2014-06-10,14.077723503112793
2014-06-11,14.23607063293457
2014-06-13,14.319012641906738
2014-06-16,14.130505561828613
2014-06-17,13.813814163208008
2014-06-18,14.326556205749512
2014-06-20,14.100347518920898
2014-06-23,13.79873275756836
2014-06-24,13.301074981689453
2014-06-25,13.037162780761719
2014-06-26,13.059786796569824
2014-06-27,12.969300270080566
2014-06-30,13.037162780761719
2014-07-01,12.961761474609375
2014-07-02,12.908979415893555
2014-07-03,13.210591316223145
2014-07-04,13.195511817932129
2014-07-07,13.059786796569824
2014-07-08,13.067327499389648
2014-07-10,13.655468940734863
2014-07-11,13.75349235534668
2014-07-14,14.401957511901855
2014-07-15,14.522602081298828
2014-07-16,14.56029987335205
2014-07-17,14.748810768127441
2014-07-18,15.472678184509277
2014-07-21,15.789372444152832
2014-07-22,15.872314453125
2014-07-23,15.26909065246582
2014-07-24,15.3143310546875
2014-07-25,15.450061798095703
2014-07-28,15.193685531616211
2014-07-29,14.794052124023438
2014-07-30,14.967479705810547
2014-07-31,14.401957511901855
2014-08-01,14.326556205749512
2014-08-04,14.741267204284668
2014-08-05,14.854373931884766
2014-08-06,15.3143310546875
2014-08-07,15.193685531616211
2014-08-08,14.56029987335205
2014-08-11,15.18614673614502
2014-08-12,14.831754684448242
2014-08-13,14.092806816101074
2014-08-14,14.024944305419922
2014-08-15,15.125823020935059
2014-08-18,15.382195472717285
2014-08-19,15.766748428344727
2014-08-20,16.106063842773438
2014-08-21,16.060823440551758
2014-08-22,15.774291038513184
2014-08-25,16.618799209594727
2014-08-26,16.467994689941406
2014-08-27,17.22202491760254
2014-08-28,17.22202491760254
2014-08-29,17.614118576049805
2014-09-01,17.968517303466797
2014-09-02,18.518953323364258
2014-09-03,18.058998107910156
2014-09-04,17.184326171875
2014-09-05,17.206945419311523
2014-09-08,16.36243438720703
2014-09-09,16.196544647216797
2014-09-10,15.796913146972656
2014-09-11,15.992956161499023
2014-09-12,15.18614673614502
2014-09-15,15.517918586730957
2014-09-16,16.249330520629883
2014-09-17,16.679126739501953
2014-09-18,16.05328369140625
2014-09-19,15.766748428344727
2014-09-22,15.525461196899414
2014-09-23,15.178606986999512
2014-09-24,15.254009246826172
2014-09-25,14.95993709564209
2014-09-26,15.789372444152832
2014-09-29,14.024944305419922
2014-09-30,13.640386581420898
2014-10-01,12.886360168457031
2014-10-02,13.044705390930176
2014-10-03,13.83643627166748
2014-10-06,15.374653816223145
2014-10-07,15.992956161499023
2014-10-08,15.721506118774414
2014-10-09,15.985418319702148
2014-10-10,15.11828327178955
2014-10-13,16.68666648864746
2014-10-14,16.287031173706055
2014-10-15,15.193685531616211
2014-10-16,14.06264591217041
2014-10-17,14.394413948059082
2014-10-20,13.512203216552734
2014-10-21,12.743093490600586
2014-10-22,12.524423599243164
2014-10-23,11.694991111755371
2014-10-24,12.531966209411621
2014-10-27,10.948502540588379
2014-10-28,11.33305835723877
2014-10-29,10.571491241455078
2014-10-30,10.797697067260742
2014-10-31,11.521565437316895
2014-11-03,11.197333335876465
2014-11-04,11.174713134765625
2014-11-05,10.858020782470703
2014-11-06,10.601652145385742
2014-11-07,10.75999641418457
2014-11-10,10.541327476501465
2014-11-11,10.55640697479248
2014-11-12,10.639352798461914
2014-11-13,10.254798889160156
2014-11-14,9.95318603515625
2014-11-17,9.50076675415039
2014-11-18,9.387662887573242
2014-11-19,9.636493682861328
2014-11-21,10.78261661529541
2014-11-24,10.714753150939941
2014-11-25,10.669512748718262
2014-11-26,10.684593200683594
2014-11-27,10.134149551391602
2014-11-28,9.681735038757324
2014-12-01,9.28963851928711
2014-12-02,9.176532745361328
2014-12-03,9.583709716796875
2014-12-04,9.25193977355957
2014-12-05,9.184074401855469
2014-12-08,8.678877830505371
2014-12-09,8.61101245880127
2014-12-10,8.203836441040039
2014-12-11,8.01533031463623
2014-12-12,7.68355655670166
2014-12-15,6.831503391265869
2014-12-16,7.065252780914307
2014-12-17,7.140656471252441
2014-12-18,7.216058731079102
2014-12-19,7.412106990814209
2014-12-22,7.8192830085754395
2014-12-23,8.226455688476562
2014-12-26,7.781580924987793
2014-12-29,7.7514190673828125
2014-12-30,7.562911510467529
2015-01-02,7.057712554931641
2015-01-05,6.454489707946777
2015-01-06,6.243361473083496
2015-01-07,6.53743314743042
2015-01-08,6.959688663482666
2015-01-09,7.170816898345947
2015-01-12,6.665617942810059
2015-01-13,6.854124546051025
2015-01-14,6.718400001525879
2015-01-15,7.0200114250183105
2015-01-16,7.118035316467285
2015-01-19,6.91444730758667
2015-01-20,7.0200114250183105
2015-01-21,7.4648871421813965
2015-01-22,7.713719367980957
2015-01-23,7.525208950042725
2015-01-26,7.412106990814209
2015-01-27,7.645857334136963
2015-01-28,6.869204998016357
2015-01-29,6.53743314743042
2015-01-30,6.258443355560303
2015-02-02,6.6279168128967285
2015-02-03,7.517670631408691
2015-02-04,7.555370330810547
2015-02-05,7.412106990814209
2015-02-06,6.87674617767334
2015-02-09,7.0878729820251465
2015-02-10,6.718400001525879
2015-02-11,6.846583843231201
2015-02-12,7.125574111938477
2015-02-13,7.562911510467529
2015-02-18,7.5704522132873535
2015-02-19,7.321623802185059
2015-02-20,7.268841743469238
2015-02-23,7.163278102874756
2015-02-24,7.4648871421813965
2015-02-25,7.0878729820251465
2015-02-26,6.959688663482666
2015-02-27,7.200978755950928
2015-03-02,7.102954864501953
2015-03-03,7.216058731079102
2015-03-04,6.9898505210876465
2015-03-05,6.96722936630249
2015-03-06,6.97476863861084
2015-03-09,6.725940704345703
2015-03-10,6.424328327178955
2015-03-11,6.590214252471924
2015-03-12,6.386626720428467
2015-03-13,6.28860330581665
2015-03-16,6.3263044357299805
2015-03-17,6.680698394775391
2015-03-18,6.937067031860352
2015-03-19,6.725940704345703
2015-03-20,6.9521484375
2015-03-23,7.035092830657959
2015-03-24,7.102954864501953
2015-03-25,7.389486312866211
2015-03-26,7.035092830657959
2015-03-27,7.057712554931641
2015-03-30,7.321623802185059
2015-03-31,7.283921241760254
2015-04-01,7.736339092254639
2015-04-02,8.060571670532227
2015-04-06,8.075651168823242
2015-04-07,8.233997344970703
2015-04-08,7.970087051391602
2015-04-09,8.731657981872559
2015-04-10,8.905085563659668
2015-04-13,9.25193977355957
2015-04-14,9.39520263671875
2015-04-15,10.058749198913574
2015-04-16,9.787296295166016
2015-04-17,9.764678001403809
2015-04-20,9.8551607131958
2015-04-22,9.802379608154297
2015-04-23,9.70435619354248
2015-04-24,9.968265533447266
2015-04-27,9.440443992614746
2015-04-28,9.628952980041504
2015-04-29,9.666653633117676
2015-04-30,9.847620964050293
2015-05-04,10.398061752319336
2015-05-05,10.880640029907227
2015-05-06,10.398061752319336
2015-05-07,10.300037384033203
2015-05-08,10.186933517456055
2015-05-11,10.38298225402832
2015-05-12,10.352819442749023
2015-05-13,10.541327476501465
2015-05-14,10.481005668640137
2015-05-15,10.586570739746094
2015-05-18,10.330199241638184
2015-05-19,9.719436645507812
2015-05-20,9.681735038757324
2015-05-21,10.164312362670898
2015-05-22,9.8551607131958
2015-05-25,9.674195289611816
2015-05-26,9.342419624328613
2015-05-27,9.455527305603027
2015-05-28,9.538467407226562
2015-05-29,9.297181129455566
2015-06-01,9.319801330566406
2015-06-02,9.711894989013672
2015-06-03,9.644033432006836
2015-06-05,9.478145599365234
2015-06-08,9.478145599365234
2015-06-09,9.802379608154297
2015-06-10,9.862700462341309
2015-06-11,9.87778091430664
2015-06-12,9.817460060119629
2015-06-15,9.809920310974121
2015-06-16,10.088911056518555
2015-06-17,9.907946586608887
2015-06-18,10.141690254211426
2015-06-19,9.915484428405762
2015-06-22,9.930564880371094
2015-06-23,9.77975845336914
2015-06-24,9.968265533447266
2015-06-25,9.50076675415039
2015-06-26,9.960724830627441
2015-06-29,9.689274787902832
2015-06-30,9.568629264831543
2015-07-01,9.168994903564453
2015-07-02,9.312259674072266
2015-07-03,8.867382049560547
2015-07-06,8.678877830505371
2015-07-07,8.874922752380371
2015-07-08,8.64117431640625
2015-07-10,8.905085563659668
2015-07-13,8.89000415802002
2015-07-14,9.040809631347656
2015-07-15,8.882462501525879
2015-07-16,9.040809631347656
2015-07-17,8.603472709655762
2015-07-20,8.135974884033203
2015-07-21,8.090731620788574
2015-07-22,7.811742305755615
2015-07-23,7.6307759284973145
2015-07-24,7.562911510467529
2015-07-27,7.163278102874756
2015-07-28,7.555370330810547
2015-07-29,8.06811237335205
2015-07-30,7.856984615325928
2015-07-31,7.909765720367432
2015-08-03,7.562911510467529
2015-08-04,7.66093635559082
2015-08-05,7.5478315353393555
2015-08-06,7.7966628074646
2015-08-07,7.306541919708252
2015-08-10,7.532751083374023
2015-08-11,7.525208950042725
2015-08-12,7.404565334320068
2015-08-13,7.163278102874756
2015-08-14,7.012472152709961
2015-08-17,6.89936637878418
2015-08-18,6.778721332550049
2015-08-19,6.590214252471924
2015-08-20,6.552513122558594
2015-08-21,6.258443355560303
2015-08-24,5.949289798736572
2015-08-25,5.919129371643066
2015-08-26,6.1302571296691895
2015-08-27,6.725940704345703
2015-08-28,6.801342487335205
2015-08-31,6.929526329040527
2015-09-01,6.477109909057617
2015-09-02,6.650537490844727
2015-09-03,6.605295658111572
2015-09-04,6.416787624359131
2015-09-08,6.514811038970947
2015-09-09,6.3263044357299805
2015-09-10,6.0096116065979
2015-09-11,5.775863170623779
2015-09-14,5.821105480194092
2015-09-15,5.76832389831543
2015-09-16,6.1377973556518555
2015-09-17,5.926669597625732
2015-09-18,5.730621814727783
2015-09-21,5.50441312789917
2015-09-22,5.255583763122559
2015-09-23,5.142479419708252
2015-09-24,5.248042106628418
2015-09-25,5.142479419708252
2015-09-28,4.855947494506836
2015-09-29,4.969053268432617
2015-09-30,5.459170818328857
